Feature,Instance,X,Y
G,720,1915.51,405.19
G,721,143.77,2751.31
G,722,2842.92,4847.99
G,723,644.22,2144.05
G,724,3328.96,3056.32
G,725,941.59,632.85
G,726,3072.78,4808.31
G,727,4013.69,2681.41
G,728,2952.9,2463.45
G,729,790.61,4184.12
G,730,833.56,3851.07
G,731,3644.24,120.2
G,732,2019.42,2843.38
G,733,2853.95,4628.95
G,734,106.78,3123.84
G,735,3513.45,3991.39
G,736,3293.96,266.63
G,737,609.24,3955.21
G,738,4788.29,1156.46
G,739,2360.37,3804.64
G,740,274.56,923.85
G,741,4358.87,193.01
G,742,1656.88,2823.91
G,743,2607.58,4959.76
G,744,861.12,690.74
G,745,4821.92,884.0
G,746,2660.12,376.63
G,747,3999.01,3064.44
G,748,1760.95,23.56
G,749,731.89,4999.54
G,750,1994.03,1015.27
G,751,2037.27,205.12
G,752,4542.87,1950.21
G,753,2338.89,2806.15
G,754,4199.07,58.47
G,755,2893.12,1796.43
G,756,103.08,1985.97
G,757,3909.56,4909.71
G,758,4492.2,3451.22
G,759,3463.32,4195.52
G,760,235.8,2894.19
G,761,3767.83,4416.04
G,762,3301.92,2629.45
G,763,1331.26,2917.33
G,764,1267.62,2544.8
G,765,2194.26,4764.72
G,766,424.58,2360.83
G,767,1810.61,4259.29
G,768,3886.58,4153.75
G,769,650.15,4706.67
G,770,485.01,4801.43
G,771,760.69,802.65
G,772,2797.62,3025.49
G,773,780.93,674.15
G,774,1467.07,4089.3
G,775,3572.24,3309.73
G,776,1560.24,1536.37
G,777,4763.74,4099.84
G,778,2247.44,2621.24
G,779,1903.2,1913.42
G,780,618.94,4421.56
G,781,1538.53,1654.28
G,782,2864.21,3128.4
G,783,1371.85,2742.24
G,784,175.36,4650.27
G,785,1023.13,338.45
G,786,2801.07,3756.65
G,787,3710.5,434.37
G,788,2133.5,2965.18
G,789,1618.42,276.43
G,790,1848.52,657.11
G,791,1450.27,2178.31
G,792,3972.55,3884.53
G,793,3204.48,3888.21
G,794,2597.1,2710.77
G,795,2011.84,1265.34
G,796,2250.56,3736.73
G,797,4087.73,1063.45
G,798,3262.9,4106.41
G,799,2938.43,4669.22
G,800,1653.64,3038.69
G,801,498.79,1816.79
G,802,3066.17,3233.8
G,803,508.66,2803.59
G,804,2825.87,4329.37
G,805,1966.34,4282.26
G,806,1002.82,1626.77
G,807,64.9,4961.84
G,808,2971.29,4360.22
G,809,2681.72,3979.69
G,810,4923.92,2483.65
G,811,145.15,2464.6
G,812,2638.43,4757.79
G,813,3087.89,4064.35
G,814,4668.92,2647.05
G,815,2171.47,3027.09
G,816,26.75,1949.2
G,817,3622.79,3809.83
G,818,158.32,4633.47
G,819,4112.14,738.76
G,820,3375.87,400.88
G,821,1062.34,3267.72
G,822,744.42,2729.58
G,823,262.52,623.79
G,824,3671.83,4125.89
G,825,3092.16,3902.68
G,826,1424.69,3958.75
G,827,4745.3,4169.99
G,828,2893.54,3034.2
G,829,4178.36,3308.38
G,830,145.91,1444.31
G,831,3134.68,178.82
G,832,2157.9,3939.25
G,833,4255.51,4053.62
G,834,3003.97,1255.07
G,835,4803.52,3337.82
G,836,248.08,1942.96
G,837,603.82,4523.04
G,838,1421.31,1877.42
G,839,1720.17,4908.85
G,840,4495.27,2464.1
G,841,392.52,543.02
G,842,4554.89,3268.79
G,843,1602.4,1068.0
G,844,2203.9,4452.81
G,845,916.29,2124.12
G,846,455.11,803.76
G,847,592.85,1931.56
G,848,2266.21,883.51
G,849,1109.82,1805.17
G,850,3474.07,1208.9
G,851,2619.82,2416.76
G,852,4322.38,4754.34
G,853,3654.6,4481.72
G,854,3354.93,222.26
G,855,2748.68,1016.12
G,856,1314.02,4269.51
G,857,3813.11,2681.81
G,858,1051.79,2591.65
G,859,623.94,3889.11
G,860,2336.85,3187.51
G,861,1849.72,3551.17
G,862,338.78,2679.4
G,863,2882.71,4444.31
G,864,1350.11,3672.26
G,865,2256.83,537.8
G,866,767.6,4915.01
G,867,1434.78,3286.37
G,868,4844.28,2975.77
G,869,1220.65,4800.55
G,870,4614.18,2120.68
G,871,2713.07,1981.64
G,872,1704.13,4900.17
G,873,810.1,1185.6
G,874,1990.65,2911.05
G,875,879.77,4674.56
G,876,259.58,2220.71
G,877,4468.32,286.56
G,878,4359.17,4068.65
G,879,2077.98,1642.98
G,880,1871.64,4210.29
G,881,3131.61,4682.67
G,882,2965.43,2210.88
G,883,248.52,1399.01
G,884,2834.73,526.74
G,885,2837.52,3076.02
G,886,1371.0,823.39
G,887,4274.93,216.17
G,888,474.44,4868.08
G,889,1847.04,438.6
G,890,1869.3,1697.11
G,891,2453.66,3439.06
G,892,2792.5,2582.27
G,893,278.22,3546.89
G,894,446.69,1148.22
G,895,3927.2,775.63
G,896,897.79,4577.67
G,897,2928.91,403.89
G,898,3989.07,3030.41
G,899,4016.21,4493.25
G,900,4651.65,4411.09
G,901,3350.87,1463.91
G,902,73.52,2803.74
G,903,3303.56,4436.19
G,904,2945.78,4252.14
G,905,4812.12,4491.1
G,906,2221.61,1639.38
G,907,4773.68,174.53
G,908,1756.63,4692.55
G,909,1890.17,383.16
G,910,1932.66,1701.63
G,911,952.32,1686.51
G,912,1599.53,2061.89
G,913,2178.24,1793.33
G,914,2894.48,3871.04
G,915,1227.11,2444.03
G,916,851.86,2353.79
G,917,786.95,2458.21
G,918,3346.24,989.75
G,919,3365.54,4988.76
G,920,4278.71,842.03
G,921,601.11,1194.55
G,922,1336.11,4436.11
G,923,3554.02,4258.41
G,924,4803.99,2754.38
G,925,3647.27,4296.52
G,926,1140.24,3633.05
G,927,2560.58,2950.03
G,928,3458.76,1664.36
G,929,4864.38,3011.63
G,930,625.51,1510.23
G,931,1541.71,4074.74
G,932,3025.04,2368.08
G,933,3639.23,4867.82
G,934,852.43,2315.47
G,935,1828.29,766.88
G,936,1327.01,1901.41
G,937,1104.45,1090.64
G,938,1100.51,4757.78
G,939,350.4,2163.43
G,940,3507.87,2919.83
G,941,1989.34,140.1
G,942,223.77,1930.59
G,943,1303.79,2218.81
G,944,4793.21,2836.92
G,945,3999.45,1681.88
G,946,1125.37,353.91
G,947,4363.25,2768.49
G,948,4300.32,1526.38
G,949,3169.51,3968.02
G,950,796.87,3686.2
G,951,3405.99,2488.52
G,952,926.09,2880.39
G,953,2969.51,4238.83
G,954,2528.61,1469.94
G,955,1849.51,3700.98
G,956,1313.96,2700.95
G,957,4503.76,2705.68
G,958,4520.88,1401.61
G,959,3850.97,1094.45
G,960,1064.29,1420.42
G,961,74.61,3015.5
G,962,3316.02,146.41
G,963,4641.51,973.1
G,964,2538.16,3335.96
G,965,1790.32,4574.14
G,966,1588.27,1382.38
G,967,1366.56,4821.67
G,968,4513.84,4500.82
G,969,4214.01,2343.38
G,970,3961.08,2064.96
G,971,4690.2,3323.27
G,972,987.41,298.47
G,973,367.92,3424.42
G,974,850.15,1657.57
G,975,3247.6,2898.7
G,976,2675.41,2075.06
G,977,2903.73,4376.45
G,978,3611.6,390.48
G,979,4172.5,779.68
G,980,3238.88,1996.41
G,981,1700.67,4192.64
G,982,4679.63,2275.38
G,983,2112.71,4931.58
G,984,1334.39,4682.09
G,985,3191.84,20.06
G,986,2187.61,1507.58
G,987,2133.36,3999.33
G,988,1730.22,1751.34
G,989,2028.1,3017.55
G,990,4778.49,1217.09
G,991,122.94,880.59
G,992,88.36,3891.61
G,993,1898.73,4513.21
G,994,3478.65,1990.11
G,995,1210.07,4123.36
G,996,328.32,3434.33
G,997,4104.51,1964.68
G,998,364.3,497.56
G,999,3643.64,3712.03
G,1000,3185.76,436.34
G,1001,2090.03,1168.06
G,1002,3465.73,3227.54
G,1003,711.1,1167.83
G,1004,4941.7,3904.41
G,1005,2646.23,1860.26
G,1006,3362.38,1154.95
G,1007,1001.19,2021.79
G,1008,1873.46,820.08
G,1009,4104.29,788.01
G,1010,376.65,2599.51
G,1011,1452.93,4344.28
G,1012,3472.02,4068.48
G,1013,4691.74,3753.27
G,1014,2403.08,168.69
G,1015,3635.03,1232.67
G,1016,3107.7,3316.07
G,1017,4831.79,4342.15
G,1018,4127.06,3954.88
G,1019,2414.86,1860.81
G,1020,3180.52,730.9
G,1021,4571.5,4574.24
G,1022,4343.88,4349.82
G,1023,760.97,4173.37
G,1024,2433.15,2082.72
G,1025,91.21,4544.22
G,1026,1393.27,2855.63
G,1027,3335.38,586.25
G,1028,3983.41,2745.74
G,1029,2696.05,4397.25
G,1030,3535.81,1957.83
G,1031,3764.75,4773.02
G,1032,269.38,1413.56
G,1033,3752.56,46.32
G,1034,1323.16,1659.04
G,1035,2894.73,2918.58
G,1036,3405.22,2243.47
G,1037,2607.5,4645.75
G,1038,3028.0,1878.69
G,1039,0.4,4122.2
G,1040,3307.51,518.37
G,1041,1320.13,320.36
G,1042,77.47,4090.81
G,1043,4839.39,252.07
G,1044,4980.69,4245.54
G,1045,358.73,1381.32
G,1046,1258.83,3017.61
G,1047,3325.01,1222.69
G,1048,1966.15,4798.49
G,1049,4304.86,2930.32
G,1050,597.26,714.66
G,1051,2850.21,774.11
G,1052,4187.99,2172.63
G,1053,1139.0,4149.8
G,1054,248.13,3689.63
G,1055,2558.25,2104.72
G,1056,2745.34,3573.85
G,1057,1089.74,3017.44
G,1058,637.7,3444.39
G,1059,4695.54,1178.56
G,1060,1574.17,3500.48
G,1061,65.63,2077.63
G,1062,1300.31,1513.4
G,1063,1659.75,387.6
G,1064,3918.46,1384.8
G,1065,2679.6,3229.51
G,1066,2573.83,2070.08
G,1067,3524.94,2592.85
G,1068,2668.16,546.02
G,1069,1132.37,2904.85
G,1070,2951.81,689.59
G,1071,3.94,1291.06
G,1072,1687.28,3254.02
G,1073,3635.98,2684.99
G,1074,1927.87,307.57
G,1075,584.99,3521.76
G,1076,102.95,3126.3
G,1077,1356.16,2096.78
G,1078,649.03,772.58
G,1079,4473.8,2674.58
G,1080,512.88,751.4
G,1081,231.34,3863.33
G,1082,1010.03,4328.74
G,1083,4530.88,675.26
G,1084,48.91,3496.89
G,1085,349.28,91.67
G,1086,2312.01,1790.7
G,1087,3226.75,884.57
G,1088,3496.55,3774.56
G,1089,390.34,3046.29
G,1090,2877.42,3974.76
G,1091,3459.73,3610.9
G,1092,799.81,4157.83
G,1093,3126.57,4447.54
G,1094,713.92,1428.16
G,1095,1943.81,1895.58
G,1096,1072.22,3457.79
G,1097,2391.97,2200.41
G,1098,458.26,1140.61
G,1099,281.03,2358.54
G,1100,3723.13,2960.72
G,1101,2636.08,3430.98
G,1102,4958.29,493.32
G,1103,1209.75,3312.25
G,1104,4899.54,471.59
G,1105,3600.23,1874.47
G,1106,382.24,1427.51
G,1107,4797.16,1538.12
G,1108,2291.67,1620.44
G,1109,3063.52,1852.2
G,1110,1202.18,83.35
G,1111,4961.33,3620.75
G,1112,1553.08,3453.7
G,1113,4019.45,3854.23
G,1114,4398.73,1026.34
G,1115,426.31,2355.94
G,1116,3493.53,3031.8
G,1117,4323.16,4916.7
G,1118,1338.68,28.75
G,1119,3652.61,306.49
G,1120,2948.08,4814.32
G,1121,4547.99,242.34
G,1122,2827.93,69.34
G,1123,1513.35,4644.71
G,1124,3660.63,853.85
G,1125,4908.74,3837.82
G,1126,3077.09,3428.84
G,1127,1156.37,3639.78
G,1128,2999.39,4015.33
G,1129,1877.9,1504.59
G,1130,1473.87,2355.52
G,1131,3913.52,3873.2
G,1132,45.27,1244.29
G,1133,3380.94,2350.44
G,1134,2104.35,4880.47
G,1135,199.44,2262.92
G,1136,2967.83,2757.03
G,1137,3904.11,1387.86
G,1138,535.35,4718.99
G,1139,792.81,1483.74
G,1140,1940.35,4374.74
G,1141,193.6,3544.88
G,1142,1117.6,1588.49
G,1143,4278.85,64.69
G,1144,1875.43,683.38
G,1145,1917.31,2323.34
G,1146,3150.85,2148.02
G,1147,3832.62,592.56
G,1148,900.8,674.79
G,1149,197.07,1583.65
G,1150,1688.4,4162.91
G,1151,2540.36,3780.16
G,1152,654.41,2645.82
G,1153,869.99,320.06
G,1154,4524.73,4768.51
G,1155,3104.43,3280.4
G,1156,3222.52,394.16
G,1157,4564.24,2099.13
G,1158,2161.93,368.64
G,1159,2755.61,3456.78
G,1160,1965.43,3316.25
G,1161,475.0,1420.98
G,1162,2963.16,2876.09
G,1163,4112.08,819.81
G,1164,3924.41,3311.55
G,1165,487.06,4860.56
G,1166,4521.93,4209.17
G,1167,4795.34,2777.44
G,1168,1834.38,1413.44
G,1169,2890.47,3471.78
G,1170,718.51,3958.79
G,1171,539.97,2106.92
G,1172,2578.94,3636.91
G,1173,4100.82,2756.68
G,1174,2583.78,1733.49
G,1175,3430.63,532.16
G,1176,2919.19,1740.29
G,1177,4618.21,3372.15
G,1178,3687.91,1119.38
G,1179,817.0,2778.32
G,1180,3533.74,50.18
G,1181,1395.65,1213.17
G,1182,4281.45,3243.87
G,1183,3758.47,4013.35
G,1184,598.82,1786.79
G,1185,264.75,748.49
G,1186,2478.17,4283.83
G,1187,2738.27,3006.64
G,1188,2776.29,3368.08
G,1189,3842.03,4326.25
G,1190,3775.27,1355.39
G,1191,3236.03,2190.92
G,1192,4880.92,4954.91
G,1193,1941.37,2781.64
G,1194,4590.96,1423.19
G,1195,4089.54,715.0
G,1196,596.43,112.15
G,1197,4938.03,668.33
G,1198,2563.14,4326.79
G,1199,2825.48,4335.07
G,1200,4878.44,87.47
G,1201,2157.86,796.99
G,1202,1468.74,2682.14
G,1203,3053.98,3635.36
G,1204,4002.02,1611.57
G,1205,595.86,319.83
G,1206,2277.35,1490.75
G,1207,4003.05,2178.35
G,1208,1814.15,4204.74
G,1209,1332.25,4326.54
G,1210,1302.5,976.83
G,1211,4422.39,4175.63
G,1212,2697.26,4549.75
G,1213,152.05,2366.03
G,1214,4345.79,2069.94
G,1215,443.5,3449.49
G,1216,542.6,4506.96
G,1217,4447.81,3687.79
G,1218,4197.53,2439.04
G,1219,722.17,2198.78
G,1220,1900.93,3306.01
G,1221,3779.62,2979.38
G,1222,827.33,3769.71
G,1223,3437.64,4105.68
G,1224,1109.1,2759.68
G,1225,3854.18,3358.41
G,1226,2994.54,3498.94
G,1227,3032.57,3901.61
G,1228,665.08,2982.23
G,1229,3099.73,1918.99
G,1230,2530.09,687.95
G,1231,4289.57,1932.07
G,1232,1168.08,2146.37
G,1233,4777.23,2770.39
G,1234,2042.95,315.26
G,1235,2980.82,4375.11
G,1236,3482.56,4133.48
G,1237,2425.61,2996.48
G,1238,2197.21,1443.01
G,1239,3348.31,3927.55
G,1240,1112.11,1046.37
G,1241,1256.93,1586.11
G,1242,3215.76,2085.09
G,1243,454.95,2043.67
G,1244,1474.39,546.2
G,1245,3022.71,1215.3
G,1246,4339.31,3803.19
G,1247,4668.69,1212.97
G,1248,4016.45,1847.55
G,1249,1811.31,3680.96
G,1250,3992.48,667.25
G,1251,2062.74,793.84
G,1252,4778.85,4479.07
G,1253,4875.84,3861.07
G,1254,1073.32,36.09
G,1255,1704.4,4222.07
G,1256,4633.92,4172.19
G,1257,806.88,1483.72
G,1258,4431.03,2703.45
G,1259,3716.31,4082.99
G,1260,1691.42,2733.56
G,1261,1296.01,1496.75
G,1262,2292.54,1765.52
G,1263,35.8,4679.38
G,1264,4464.79,1212.64
G,1265,3980.04,349.66
G,1266,4631.71,4667.35
G,1267,4935.06,444.86
G,1268,3983.64,463.09
G,1269,1807.26,3736.69
G,1270,2209.25,1593.88
G,1271,970.34,1438.29
G,1272,3841.79,3800.65
G,1273,1581.38,167.12
G,1274,2996.31,3184.97
G,1275,1781.95,1313.0
G,1276,3131.24,2728.32
G,1277,1989.53,1258.92
G,1278,4371.25,565.99
G,1279,3501.3,3013.33
G,1280,4443.27,196.46
G,1281,4396.28,4860.68
G,1282,1056.05,1354.74
G,1283,4590.36,4966.57
G,1284,4237.12,362.02
G,1285,2500.08,3967.94
G,1286,896.19,4979.62
G,1287,1873.74,97.55
G,1288,1763.22,4857.71
G,1289,2654.95,3491.89
G,1290,184.14,4868.68
G,1291,1683.07,1279.82
G,1292,4430.7,2667.04
G,1293,2218.42,1903.39
G,1294,2677.82,3676.14
G,1295,1073.61,3417.65
G,1296,1961.78,3793.93
G,1297,4293.42,2012.79
G,1298,2197.6,1109.67
G,1299,382.24,2487.05
G,1300,4210.28,1614.81
G,1301,930.0,2634.29
G,1302,684.89,2814.01
G,1303,416.8,3151.62
G,1304,854.58,1891.99
G,1305,4495.71,4513.53
G,1306,2911.03,9.41
G,1307,2829.19,4574.59
G,1308,3513.4,3116.46
G,1309,429.98,3389.01
G,1310,4136.32,2686.98
G,1311,2288.75,560.99
G,1312,4288.41,4082.43
G,1313,2006.16,2102.27
G,1314,686.19,4860.95
G,1315,2899.94,653.55
G,1316,4475.47,167.9
G,1317,4281.61,3569.34
G,1318,3938.68,4048.78
G,1319,594.93,1616.69
G,1320,2250.24,4066.8
G,1321,1048.8,785.83
G,1322,4180.43,1560.08
G,1323,506.62,1952.38
G,1324,964.74,4718.83
G,1325,3499.39,4081.14
G,1326,679.68,1993.23
G,1327,3350.73,1523.31
G,1328,4326.05,369.01
G,1329,3345.88,1602.46
G,1330,807.85,3314.54
G,1331,2465.43,993.63
G,1332,3992.04,3842.16
G,1333,38.06,2743.13
G,1334,727.8,4259.85
G,1335,635.91,4464.62
G,1336,2521.53,3813.29
G,1337,1138.78,69.52
G,1338,1638.17,1502.92
G,1339,1380.55,2728.33
G,1340,3575.81,53.78
G,1341,1137.53,967.37
G,1342,1361.56,3818.8
G,1343,4973.87,2482.24
G,1344,1817.17,2758.31
G,1345,4243.28,3569.67
G,1346,702.9,3992.47
G,1347,808.84,3935.7
G,1348,1601.37,55.17
G,1349,1793.79,338.28
G,1350,1522.02,2763.48
G,1351,1224.58,1704.88
G,1352,4082.91,4034.77
G,1353,1559.61,1866.39
G,1354,854.45,3281.21
G,1355,4885.13,2823.13
G,1356,3988.46,617.55
G,1357,3026.65,754.07
G,1358,2177.01,1498.06
G,1359,4632.07,173.24
G,1360,3868.29,2555.82
G,1361,925.96,2969.49
G,1362,16.57,2066.25
G,1363,3761.72,3529.07
G,1364,3004.45,2203.07
G,1365,3468.16,1583.0
G,1366,4709.13,1042.28
G,1367,1206.31,812.33
G,1368,3829.2,4432.65
G,1369,1884.45,2326.79
G,1370,2259.2,3107.48
G,1371,1627.79,3535.96
G,1372,2873.17,1420.15
G,1373,4581.21,85.34
G,1374,965.82,54.77
G,1375,1758.7,103.3
G,1376,423.1,1620.56
G,1377,1469.99,3966.2
G,1378,1837.52,3255.09
G,1379,1688.31,2016.67
G,1380,273.05,3030.54
G,1381,3861.94,3651.38
G,1382,4813.05,3302.13
G,1383,3114.01,2946.18
G,1384,4411.24,2214.32
G,1385,1924.87,2744.36
G,1386,4613.61,2305.28
G,1387,2914.04,760.81
G,1388,928.02,2390.0
G,1389,96.32,3596.43
G,1390,2485.04,3676.38
G,1391,2563.25,2949.69
G,1392,444.38,3364.85
G,1393,1159.9,3088.57
G,1394,4572.29,2240.12
G,1395,3974.81,574.11
G,1396,2744.34,4867.79
G,1397,2053.74,4228.65
G,1398,4245.54,2976.41
G,1399,3722.91,4571.04
G,1400,3306.14,1635.03
G,1401,674.1,3751.5
G,1402,3129.89,4014.34
G,1403,489.69,3117.82
G,1404,3706.51,709.17
G,1405,3038.17,4447.52
G,1406,3158.77,3091.88
G,1407,4531.63,1596.67
G,1408,467.3,912.25
G,1409,3207.0,1448.19
G,1410,2142.23,25.43
G,1411,3373.89,2171.12
G,1412,3239.5,1350.76
G,1413,0.02,4745.82
G,1414,251.54,3685.39
G,1415,1515.28,2951.61
G,1416,3667.09,525.28
G,1417,290.28,850.0
G,1418,3002.28,3811.75
G,1419,4819.8,1430.04
G,1420,2875.16,3042.08
G,1421,4382.06,3863.12
G,1422,4201.94,4527.3
G,1423,2415.34,4652.45
G,1424,336.15,457.07
G,1425,3761.36,3333.29
G,1426,4769.41,2274.72
G,1427,2428.81,3280.71
G,1428,3261.14,3502.98
G,1429,512.0,1779.13
G,1430,4014.31,743.87
G,1431,2866.28,21.12
G,1432,4193.9,86.56
G,1433,780.43,2633.49
G,1434,2801.6,3681.63
G,1435,3594.39,1655.55
G,1436,1092.45,1776.96
G,1437,3573.03,4100.16
G,1438,643.38,4510.77
G,1439,2969.18,3712.21
G,1440,3935.43,347.57
G,1441,4409.67,4794.48
G,1442,4924.03,3181.99
G,1443,3182.2,1392.37
G,1444,3096.47,2009.58
G,1445,2588.86,4499.3
G,1446,3299.75,3040.67
G,1447,2415.73,2131.29
G,1448,175.8,4360.93
G,1449,4669.22,4115.38
G,1450,3746.87,4781.84
G,1451,1850.85,1654.53
G,1452,1862.67,2105.81
G,1453,2240.83,2992.45
G,1454,3701.69,3328.65
G,1455,2637.33,3750.38
G,1456,533.79,1799.79
G,1457,2843.7,3666.75
G,1458,1334.2,3071.8
G,1459,97.09,1011.91
G,1460,1904.37,4388.06
G,1461,4537.02,792.03
G,1462,1092.77,4095.09
G,1463,3355.8,3051.79
G,1464,4361.23,1441.74
G,1465,3924.36,1282.45
G,1466,4841.55,3853.8
G,1467,4965.34,4153.58
G,1468,3496.71,2755.15
G,1469,2931.8,2818.23
G,1470,941.15,189.74
G,1471,2690.69,4767.82
G,1472,4372.25,3838.48
G,1473,3965.51,1499.96
G,1474,196.97,3748.98
G,1475,797.09,2103.99
G,1476,4263.84,3657.31
G,1477,2211.01,4358.81
G,1478,244.82,1058.83
G,1479,561.76,2767.59
G,1480,3750.01,4189.04
G,1481,3631.22,2259.94
G,1482,4404.29,1354.88
G,1483,3908.83,1679.99
G,1484,1834.45,3690.12
G,1485,170.03,3579.05
G,1486,140.0,2278.87
G,1487,70.76,1714.62
G,1488,1697.37,4769.21
G,1489,1419.78,2254.29
G,1490,129.58,1855.84
G,1491,2854.82,612.25
G,1492,644.65,1820.36
G,1493,2018.6,1184.24
G,1494,1642.79,606.52
G,1495,3908.77,2437.89
G,1496,2193.39,164.21
G,1497,4068.21,1752.11
G,1498,1558.53,430.74
G,1499,363.53,3017.36
G,1500,4929.66,2285.52
G,1501,4665.51,1506.85
G,1502,3578.95,2218.04
G,1503,1963.99,1984.98
G,1504,3586.55,496.39
G,1505,2661.44,475.61
G,1506,4639.05,3307.47
G,1507,2638.0,1894.18
G,1508,1334.22,3018.97
G,1509,1615.3,2583.93
G,1510,4336.28,2724.59
G,1511,37.2,1227.93
G,1512,4781.35,2732.14
G,1513,1385.66,4975.79
G,1514,3210.65,3318.65
G,1515,156.1,1266.63
G,1516,4405.68,3402.42
G,1517,2324.63,2844.07
G,1518,2190.33,1347.97
G,1519,2033.3,3426.61
G,1520,4856.37,33.63
G,1521,2597.69,1146.4
G,1522,2945.08,3433.15
G,1523,2798.84,3885.92
G,1524,2526.21,2174.04
G,1525,417.89,3539.56
G,1526,3815.45,2779.6
G,1527,3681.08,2205.07
G,1528,2248.31,3437.58
G,1529,1725.5,846.81
G,1530,832.38,1988.2
G,1531,3774.33,267.91
G,1532,340.29,1394.81
G,1533,1069.93,1236.63
G,1534,982.84,4793.94
G,1535,4703.85,4986.25
G,1536,985.67,3188.69
G,1537,2727.55,4302.65
G,1538,126.9,3890.8
G,1539,3282.85,1348.19
G,1540,4933.3,2499.74
G,1541,2449.58,1036.61
G,1542,2900.76,1616.54
G,1543,2451.18,1626.08
G,1544,4721.34,119.56
G,1545,595.75,3752.75
G,1546,4622.47,1186.5
G,1547,2594.23,2868.17
G,1548,1259.3,2329.78
G,1549,806.1,1550.26
G,1550,2363.22,1562.21
G,1551,2903.08,2732.27
G,1552,2470.19,431.63
G,1553,2553.89,626.76
G,1554,52.04,4378.43
G,1555,2078.17,3357.51
G,1556,154.72,377.31
G,1557,913.5,3332.63
G,1558,4538.62,2737.72
G,1559,2367.15,3723.75
G,1560,3943.63,4443.85
G,1561,1515.29,863.28
G,1562,4198.19,951.1
G,1563,363.78,4799.17
G,1564,594.46,4859.38
G,1565,3043.35,2797.12
G,1566,3084.7,1732.59
G,1567,3984.97,3371.09
G,1568,4596.66,4717.31
G,1569,3566.42,2469.12
G,1570,4062.65,1824.42
G,1571,1574.04,342.91
G,1572,3041.39,2238.24
G,1573,3598.03,4245.16
G,1574,272.99,4261.6
G,1575,3329.55,3521.58
G,1576,4962.63,2082.35
G,1577,2606.63,2919.37
G,1578,46.92,2039.8
G,1579,3534.08,1519.1
G,1580,67.85,2754.72
G,1581,32.3,192.66
G,1582,1335.08,4281.05
G,1583,272.81,3422.13
G,1584,1392.33,2542.41
G,1585,3735.97,4821.31
G,1586,4171.3,4898.02
G,1587,4661.11,2119.21
G,1588,2869.81,1172.39
G,1589,2821.89,1959.94
G,1590,2353.07,1118.62
G,1591,4526.18,1332.86
G,1592,1529.83,4521.77
G,1593,2834.48,1002.35
G,1594,4125.96,1065.6
G,1595,3324.17,2556.86
G,1596,1183.22,2047.32
G,1597,2401.27,1307.93
G,1598,1792.12,1381.38
G,1599,4007.83,3760.34
G,1600,1965.44,175.9
G,1601,2852.83,2730.58
G,1602,525.63,3508.24
G,1603,4350.29,64.61
G,1604,2421.24,487.42
G,1605,49.57,3874.53
G,1606,4217.92,1574.14
G,1607,4166.03,3949.23
G,1608,3228.54,3699.45
G,1609,3662.83,1813.31
G,1610,1446.57,4270.46
G,1611,4296.17,326.74
G,1612,4218.24,1179.11
G,1613,3638.09,2123.98
G,1614,2496.75,3353.18
G,1615,327.09,1488.43
G,1616,2164.56,4061.55
G,1617,4994.51,2177.17
G,1618,3265.79,1795.6
G,1619,807.22,3021.59
G,1620,171.48,2769.87
G,1621,3581.11,3638.54
G,1622,1016.03,4449.64
G,1623,3338.94,4609.08
G,1624,2881.3,3452.04
G,1625,3079.38,3092.67
G,1626,2718.54,2194.52
G,1627,2313.77,2694.98
G,1628,879.73,2526.09
G,1629,3512.35,4346.52
G,1630,4870.15,2226.31
G,1631,2567.86,4068.06
G,1632,160.33,3561.14
G,1633,1709.97,156.37
G,1634,1579.63,1988.85
G,1635,683.44,1432.95
G,1636,2892.23,641.25
G,1637,1641.83,3676.7
G,1638,689.35,657.63
G,1639,4310.71,4768.59
G,1640,2840.16,4029.01
G,1641,4242.68,4044.71
G,1642,273.8,2234.42
G,1643,3769.88,4970.04
G,1644,1747.78,2299.53
G,1645,1297.45,739.7
G,1646,3283.25,1460.7
G,1647,3151.44,2945.17
G,1648,202.02,4513.05
G,1649,3478.21,2454.89
G,1650,2739.67,3182.58
G,1651,3029.45,892.44
G,1652,2768.6,1646.43
G,1653,200.45,2077.3
G,1654,552.69,3637.07
G,1655,2005.63,222.09
G,1656,3215.38,3743.75
G,1657,1506.36,841.14
G,1658,2983.63,3523.15
G,1659,3794.26,2925.92
G,1660,4791.26,1739.93
G,1661,3408.58,4280.11
G,1662,691.41,4943.74
G,1663,3149.7,1431.53
G,1664,2489.8,3696.66
G,1665,3474.68,1176.3
G,1666,2179.43,1855.82
G,1667,2028.92,4657.59
G,1668,999.56,3350.24
G,1669,1276.11,3627.37
G,1670,2033.97,1692.58
G,1671,4417.35,3110.71
G,1672,293.89,1075.35
G,1673,2524.32,4539.5
G,1674,4954.34,2310.3
G,1675,4961.54,1678.87
G,1676,718.79,552.29
G,1677,2663.63,999.74
G,1678,4774.0,3749.34
G,1679,201.04,2824.86
G,1680,3496.74,3768.92
G,1681,4587.49,1856.02
G,1682,162.39,829.34
G,1683,3042.67,1359.56
G,1684,1714.83,1848.77
G,1685,4841.59,4633.4
G,1686,2247.03,166.89
G,1687,891.94,3098.68
G,1688,2322.58,297.87
G,1689,3986.21,4616.05
G,1690,2419.42,3610.2
G,1691,1477.19,179.5
G,1692,3735.13,1795.81
G,1693,457.51,1627.13
G,1694,4192.19,1029.18
G,1695,4883.59,2250.21
G,1696,3149.2,3451.25
