Feature,Instance,X,Y,Checkin
C,2080,16712.93629,44597.2677,485
C,2081,15823.813080000002,67483.36637999999,833
C,2082,34987.486789999995,77444.92064,652
C,2083,22226.39583,59951.96856,559
C,2084,25456.25373,69294.87397,613
C,2085,2541.199109,37219.51302,623
C,2086,22400.57084,60150.696679999994,667
C,2087,14003.34069,33254.35092,713
C,2088,22444.69387,57398.25163,447
C,2089,26756.01454,59041.78201,701
C,2090,12692.09142,61146.68727,461
C,2091,21324.86506,66214.20399,661
C,2092,14879.78106,36206.96082,762
C,2093,17321.8235,85841.67619,608
C,2094,20190.28166,64534.09775,623
C,2095,33630.65272,54635.025389999995,545
C,2096,16848.95811,57235.93232000001,480
C,2097,26959.57628,47503.28905,574
C,2098,9503.468795,59317.66024,652
C,2099,22235.59298,61049.51175,421
C,2100,23303.89256,61188.10797999999,583
C,2101,12895.71922,41614.007139999994,655
C,2102,21979.819040000002,61018.2151,707
C,2103,3059.6073109999998,46548.240260000006,376
C,2104,24830.49174,72411.88591,716
C,2105,25611.67186,88153.96347,644
C,2106,37895.51171,90733.78693,629
C,2107,18368.56393,63500.10569,532
C,2108,15487.255469999998,59450.0417,792
C,2109,22473.808719999997,61527.53732999999,564
C,2110,12579.11892,54611.435970000006,459
C,2111,62284.9353,48704.189119999995,643
C,2112,20541.505119999998,63891.49192000001,547
C,2113,27083.23462,23760.09673,814
C,2114,27926.24402,54782.47602,588
C,2115,17931.99983,69814.68781,579
C,2116,6558.899071,48522.23422,265
C,2117,21865.88574,64346.518370000005,844
C,2118,25424.403919999997,58361.06333,917
C,2119,22934.608640000002,59724.33839,469
C,2120,47857.4528,60988.778439999995,600
C,2121,21072.28312,68545.69248,575
C,2122,20519.79496,52999.41385,579
C,2123,23600.99711,68214.05945,620
C,2124,16119.75186,70554.00138,705
C,2125,28821.272660000002,23544.03852,584
C,2126,22384.19491,54325.288870000004,567
C,2127,26291.30669,80955.29018,560
C,2128,34630.77215,65629.99257,619
C,2129,8735.486391,38163.61355,742
C,2130,41530.93168,58287.06514,645
C,2131,65025.736039999996,48238.838110000004,634
C,2132,27396.26197,48609.08519,704
C,2133,17692.446,37285.8374,444
C,2134,25319.172469999998,51212.36442,531
C,2135,21268.34462,59437.311429999994,574
C,2136,16728.08786,79146.28855,441
C,2137,31087.219680000002,25223.49878,598
C,2138,17920.42904,58370.2407,646
C,2139,15294.197390000001,67122.2744,714
C,2140,25853.50145,25364.55643,701
C,2141,10590.4461,30181.02062,712
C,2142,51770.60345,104950.4483,803
C,2143,35601.39047,69302.70369,424
C,2144,58743.09547000001,31890.47442,684
C,2145,19424.18513,73489.32574,493
C,2146,40197.78991,38203.89823,592
C,2147,37205.569410000004,94710.49872,535
C,2148,21215.21944,53007.27699,604
C,2149,21223.24911,65894.51046,578
C,2150,16221.121780000001,61397.260879999994,531
C,2151,28527.5509,58989.546689999996,656
C,2152,6331.39497,47423.14291,693
C,2153,29885.87941,69031.65918,682
C,2154,24735.7714,59272.54184,639
C,2155,28835.29787,26432.45133,620
C,2156,22660.18216,61892.817039999994,734
C,2157,28868.511430000002,66583.9276,712
C,2158,25494.36618,86936.47953,611
C,2159,31362.89113,94684.21399,533
C,2160,50136.32215,28729.090289999996,601
C,2161,32601.998819999997,60694.47862,614
C,2162,48430.73051,61508.157920000005,527
C,2163,18249.98695,56100.29856,686
C,2164,20573.49875,53025.00804,566
C,2165,22879.53686,62954.19646,576
C,2166,30670.062360000004,38060.29008,452
C,2167,32062.26433,16391.67535,797
C,2168,21824.681930000002,64393.4522,486
C,2169,37177.07862,94751.73009,620
C,2170,48680.11666,64427.77827,694
C,2171,38462.36996,25793.19792,623
C,2172,29257.25805,67430.1064,525
C,2173,15948.516880000001,63478.59899,474
C,2174,21223.24911,65894.51046,628
C,2175,11714.30722,65521.21167999999,647
C,2176,29038.295960000003,20845.82243,500
C,2177,13109.811290000001,64280.695179999995,755
C,2178,20377.99654,60795.80847,457
C,2179,26962.129739999997,58398.05127999999,528
C,2180,19422.4158,66133.51211,567
C,2181,24780.24972,54276.58417,570
C,2182,16925.25814,44606.18892,585
C,2183,22109.44707,64962.393970000005,562
C,2184,21051.92166,63712.74465,560
C,2185,28780.8568,40880.5408,657
C,2186,31531.17378,42152.14232,610
C,2187,13754.3157,40196.82611,695
C,2188,24070.052340000002,63149.87287000001,568
C,2189,40583.562210000004,36044.89767,611
C,2190,28772.16923,22909.85271,363
C,2191,19065.68249,34649.01173,514
C,2192,39813.10562,69771.30687999999,703
C,2193,32783.44447,55621.76064,611
C,2194,35525.7246,69870.26441,533
C,2195,28158.3123,49221.574960000005,682
C,2196,47430.98487,87477.02044,695
C,2197,32926.2404,40789.78054,811
C,2198,15974.79694,69526.22409,594
C,2199,21492.45107,53917.719710000005,581
C,2200,20605.04245,73858.72636,634
C,2201,20485.90277,60464.19771,589
C,2202,24649.529290000002,61403.80979,573
C,2203,18210.687980000002,62323.51899,508
C,2204,23871.715959999998,53387.06899,396
C,2205,25701.30185,88080.589,473
C,2206,21903.2141,57997.03103,517
C,2207,29382.892180000003,67477.0625,491
C,2208,15973.153909999999,81423.49241,629
C,2209,30021.09573,54838.39788,660
C,2210,28721.46362,67113.72073,448
C,2211,7555.000561,65970.09018,494
C,2212,24610.343780000003,87423.33722999999,559
C,2213,20279.02443,76658.00499,506
C,2214,25768.401869999998,58952.40281,594
C,2215,29248.06506,52374.0156,733
C,2216,47844.88445,61943.71585,513
C,2217,18711.5372,63984.04534,656
C,2218,31476.1663,73707.088,693
C,2219,985.2787025,48598.270580000004,672
C,2220,27012.31881,69364.31687000001,614
C,2221,19451.17069,73355.42957000001,683
C,2222,8469.270911,38214.81307,575
C,2223,25437.81031,65071.186010000005,574
C,2224,19681.51384,46952.40131,592
C,2225,31255.99062,41845.17906,590
C,2226,22005.640359999998,36620.0765,655
C,2227,24860.05762,45805.09535,738
C,2228,20996.39537,58879.32904,762
C,2229,33567.64473,67416.05075,750
C,2230,37886.76487,34578.6444,635
C,2231,18648.318730000003,61136.20679,595
C,2232,26079.93343,69812.24867999999,593
C,2233,21446.000180000003,64183.296910000005,379
C,2234,23411.004869999997,72835.86075,583
C,2235,48382.62495,80433.79456000001,578
C,2236,36537.825280000005,53965.09904,479
C,2237,17673.06052,57124.53409,808
C,2238,23174.24884,60979.26693,632
C,2239,19107.9099,32710.53555,707
C,2240,19842.96067,51128.33126,474
C,2241,32383.485739999996,86446.98222,632
C,2242,39958.29124,37603.57071,685
C,2243,30083.95578,54779.37977000001,507
C,2244,45377.5024,45916.31538,718
C,2245,31086.811289999998,32605.89785,563
C,2246,53558.02418,30365.55943,595
C,2247,37154.41821,75078.35986,740
C,2248,30830.52488,74027.17135,491
C,2249,28517.34669,66175.89066,647
C,2250,24806.51094,48842.183919999996,694
C,2251,13842.137180000002,58770.26971,569
C,2252,40405.64799,39215.97151,428
C,2253,28620.91068,23560.733780000002,468
C,2254,63453.760910000005,50694.10984,605
C,2255,32015.67115,95025.34739,455
C,2256,21787.777140000002,36108.54903,623
C,2257,9581.514233,57742.43674,789
C,2258,22893.57775,61298.626339999995,386
C,2259,25707.16933,67604.0645,487
C,2260,23984.05079,81362.10197999999,623
C,2261,22447.90862,54195.0347,609
C,2262,18346.37164,56402.305589999996,647
C,2263,22722.84728,71889.20971,460
C,2264,18584.554340000002,47261.20228,501
C,2265,28789.798510000004,22855.25622,630
C,2266,11259.927,53638.25517,542
C,2267,9729.049417,37047.64878,637
C,2268,10740.955559999999,64888.451479999996,495
C,2269,23206.626959999998,63759.92351,461
C,2270,22509.54095,67579.11628,518
C,2271,8022.346696,64678.00662000001,583
C,2272,21687.221380000003,63568.65757999999,542
C,2273,20476.53399,75295.05291,437
C,2274,18332.157919999998,67426.64261,611
C,2275,18840.400690000002,64143.88096,625
C,2276,22766.37846,56633.53321,715
C,2277,26085.63799,69899.38922000001,741
C,2278,37865.82389,34578.6444,497
C,2279,26463.24242,52645.14922,549
C,2280,48451.030569999995,64698.232489999995,683
C,2281,25065.67872,87415.60773999999,579
C,2282,30041.2099,54808.32638,560
C,2283,15877.74215,67767.26367999999,748
C,2284,28715.070780000002,23098.18945,776
C,2285,24726.00467,88024.87874,619
C,2286,22819.96717,61184.69987999999,755
C,2287,48050.153080000004,61367.38985,534
C,2288,28985.456019999998,52073.62352,741
C,2289,25343.45434,53415.05776,440
C,2290,28897.76781,65131.941589999995,754
C,2291,18071.24896,66283.1457,711
C,2292,30917.69265,31145.30247,702
C,2293,22456.27906,54132.69757999999,637
C,2294,23203.81013,60322.71683,632
C,2295,26245.175919999998,55758.04026,673
C,2296,25374.4763,88959.08909,622
C,2297,21644.04742,63754.15422999999,529
C,2298,34756.22083,65732.83712000001,527
C,2299,24166.318030000002,62824.73305,600
C,2300,20852.265730000003,46698.06319,726
C,2301,20854.423430000003,40542.5482,632
C,2302,10478.094309999999,70923.06787,393
C,2303,21200.721859999998,57453.861639999996,692
C,2304,25526.44904,87097.68508,745
C,2305,18933.9783,45784.41284,595
C,2306,16981.56593,57204.72478,708
C,2307,23642.0568,62458.20593,656
C,2308,45708.3966,78129.80479,611
C,2309,18787.6684,82858.20401,424
C,2310,23436.02536,55122.751829999994,580
C,2311,18944.65258,69002.51209,648
C,2312,18543.3392,63379.44097999999,451
C,2313,30226.550030000002,51693.36375,611
C,2314,21844.392640000002,61242.67106,576
C,2315,27247.96517,68920.73987,480
C,2316,12807.8476,75883.85302000001,743
C,2317,12756.174729999999,59889.48665,585
C,2318,12677.77403,61173.48432,566
C,2319,20511.12952,63580.8087,702
C,2320,28105.80511,52872.32275,784
C,2321,15575.771219999999,66561.19577,715
C,2322,32015.226730000002,16317.22053,688
C,2323,20818.7034,33269.62056,742
C,2324,20426.68039,63843.422060000004,546
C,2325,19072.436,63927.08767000001,534
C,2326,28161.59525,74007.91445,524
C,2327,13349.19517,58952.079820000006,528
C,2328,26083.84106,69963.06285,583
C,2329,28366.972569999998,56362.232520000005,683
C,2330,48429.81098,61072.59997999999,628
C,2331,21922.37335,58144.2589,740
C,2332,32034.50013,74501.32105,721
C,2333,21534.75949,57181.84816,591
C,2334,21922.397680000002,63014.428570000004,361
C,2335,23758.32965,63827.038660000006,493
C,2336,19457.9945,64100.36637999999,481
C,2337,58238.93472999999,56289.882710000005,605
C,2338,39980.15652,39061.19235,801
C,2339,31773.33627,42106.57842,586
C,2340,26789.20576,59951.37827000001,593
C,2341,13928.503709999999,60140.79535,735
C,2342,17171.75705,56044.45466,571
C,2343,21650.42697,63908.38765,656
C,2344,23520.1737,71513.02629,593
C,2345,20434.21371,63851.251789999995,453
C,2346,23640.131980000002,51048.7086,680
C,2347,23426.981780000002,52934.09185,614
C,2348,32083.34969,53449.22791,651
C,2349,20502.69319,63603.16185,857
C,2350,48065.293139999994,102834.2273,416
C,2351,24563.89992,36025.27323,609
C,2352,36873.15342,32907.77123,623
C,2353,31041.82803,52422.05205,474
C,2354,33770.761439999995,72830.30309,665
C,2355,19836.8681,57181.647679999995,634
C,2356,34993.515210000005,64905.725889999994,646
C,2357,14238.98564,40772.10518,639
C,2358,31577.09452,21895.17324,590
C,2359,16824.92468,71412.91045,707
C,2360,44296.1564,58722.45601,627
C,2361,15988.08135,63817.2153,698
C,2362,23966.04745,65466.71542000001,515
C,2363,28944.0015,90242.08438,496
C,2364,22618.12078,66280.30562,695
C,2365,25953.82005,87525.76969,441
C,2366,18904.97045,58845.61554,543
C,2367,23954.31426,55187.40557,683
C,2368,9300.256787,26821.821659999998,376
C,2369,32692.887560000003,31030.56297,473
C,2370,32054.97845,53738.61604,564
C,2371,62240.445420000004,48576.37407,574
C,2372,18752.26831,58012.27839,590
C,2373,24281.396419999997,50769.67842,502
C,2374,22904.4451,61787.84521,513
C,2375,65133.989779999996,47936.57491,462
C,2376,22210.06835,62182.093810000006,689
C,2377,25300.23387,55404.77801,731
C,2378,21652.2925,51009.55995,455
C,2379,13871.526759999999,58760.23474,848
C,2380,31214.725339999997,74685.22502,693
C,2381,19572.34021,64751.97139,724
C,2382,15070.720269999998,53028.828239999995,641
C,2383,19010.71421,47217.91045,568
C,2384,36116.30684,56505.77385,461
C,2385,17921.764580000003,56491.41749,587
C,2386,21371.22994,58990.950020000004,607
C,2387,17423.2637,64119.13322999999,631
C,2388,63316.255710000005,44203.5203,588
C,2389,16186.869869999999,58237.291229999995,558
C,2390,21883.06794,58013.75969,736
C,2391,19797.53619,51009.34834,705
C,2392,28072.671789999997,90875.12301,512
C,2393,49678.32862,92045.17194,611
C,2394,16229.18816,42923.1869,618
C,2395,32001.858180000003,17685.37386,610
C,2396,32811.080460000005,55723.14617000001,537
C,2397,36320.45907,37411.58085,492
C,2398,16821.10576,69326.3154,551
C,2399,30635.94018,43587.377389999994,587
C,2400,15742.06604,63477.46295,606
C,2401,19637.428359999998,45460.0081,652
C,2402,20541.90713,63703.74548,525
C,2403,40742.69205,55841.03762,593
C,2404,23147.013469999998,53206.69563,597
C,2405,16481.535969999997,27757.72492,660
C,2406,22003.91586,68685.49158,582
C,2407,40730.8316,56299.01553,581
C,2408,13170.34879,76853.29157999999,703
C,2409,19190.334759999998,90785.09783,601
C,2410,23235.57144,55326.558679999995,691
C,2411,39536.27887,37071.04887,657
C,2412,24310.647240000002,30411.368360000004,654
C,2413,29387.8891,78261.62936,451
C,2414,21270.185869999998,65911.28367,482
C,2415,23626.80931,71432.64627000001,699
C,2416,13952.9985,60035.856929999994,600
C,2417,15820.613459999999,67411.8296,465
C,2418,37535.775030000004,61842.01847,533
C,2419,23665.93236,44636.96209,414
C,2420,28130.922189999997,35669.00383,565
C,2421,23550.00353,51505.75095,680
C,2422,21216.48498,65917.97737000001,555
C,2423,36577.94702,59387.737989999994,752
C,2424,15797.4941,63459.58711,545
C,2425,10743.18215,29642.00556,509
C,2426,20837.649409999998,40548.117,540
C,2427,22011.99036,60838.42091,663
C,2428,31301.297660000004,47168.19222,489
C,2429,18471.559690000002,43117.99458,320
C,2430,32316.27582,44221.15111,700
C,2431,35243.27514,89831.14052,568
C,2432,22903.87115,64524.34122,621
C,2433,19699.35698,57057.87557999999,515
C,2434,19167.89628,33078.688760000005,494
C,2435,22105.46272,64106.24703,660
C,2436,10635.951809999999,42804.69403,633
C,2437,41826.700769999996,58923.010689999996,589
C,2438,21982.87699,67927.76756000001,537
C,2439,28197.825910000003,49307.15625,516
C,2440,20647.10872,63936.20936,678
C,2441,24137.64916,70851.98774,550
C,2442,9186.572376,27071.7493,589
C,2443,31609.34761,96495.93319,508
C,2444,18839.60076,34136.02523,383
C,2445,26986.724769999997,41858.04298,466
C,2446,30877.48125,95191.3087,616
C,2447,18347.320180000002,70751.94986000001,375
C,2448,34548.19171,55285.538920000006,440
C,2449,12860.14085,62856.95411,636
C,2450,27022.090519999998,67506.97808,590
C,2451,31293.43608,87905.51714,573
C,2452,28084.922960000004,66481.00507999999,489
C,2453,26515.37208,65025.48845,632
C,2454,27308.42037,49381.533110000004,502
C,2455,40464.11028,38071.4054,651
C,2456,30098.20437,54769.35593,482
C,2457,23628.79538,51460.16478,475
C,2458,21987.79118,68776.00682000001,572
C,2459,20907.443519999997,35359.42324,495
C,2460,24175.505409999998,53883.5273,583
C,2461,38621.90629,57748.02781,478
C,2462,15818.28029,67710.25033,590
C,2463,21503.94229,63368.6041,697
C,2464,11676.29256,53488.05356,574
C,2465,42454.969260000005,73221.83411,519
C,2466,47108.80141,40902.61552,399
C,2467,23185.9089,63243.64027999999,609
C,2468,31868.07801,56428.389839999996,352
C,2469,9220.083586,37458.65946,527
C,2470,63630.88411,46807.36755,637
C,2471,24288.213480000002,57253.518579999996,614
C,2472,18377.12672,63012.902720000006,617
C,2473,21382.25635,62989.781070000005,575
C,2474,9613.493969,57654.3495,817
C,2475,16478.421309999998,78331.46208,457
C,2476,23007.43904,61414.79146,535
C,2477,12617.23169,65327.940989999996,584
C,2478,19210.82002,59174.82057999999,697
C,2479,19270.8227,60651.6323,505
C,2480,19849.399859999998,63891.413960000005,670
C,2481,40641.17317,36418.241,616
C,2482,49768.25805,28615.21952,597
C,2483,41869.82841,94807.98608999999,389
C,2484,21206.92876,53181.99245,828
C,2485,63518.5827,48998.85647,570
C,2486,11194.4076,60600.45505,528
C,2487,40551.61719,36295.649489999996,842
C,2488,34391.15975,50436.185410000006,545
C,2489,27998.36183,35847.32787,605
C,2490,20559.10788,71097.29327000001,557
C,2491,22670.020940000002,66325.02306,583
C,2492,15805.74964,67683.431,485
C,2493,31540.2226,41971.99172,617
C,2494,12561.521209999999,55054.65657000001,436
C,2495,40608.63165,41330.16552,613
C,2496,20544.49542,63670.221320000004,487
C,2497,28187.6768,73076.32143,517
C,2498,51242.809010000004,104786.2802,730
C,2499,38744.30178,62381.712920000005,568
C,2500,48462.66624,81731.76991,651
C,2501,19773.14484,74513.34965,639
C,2502,23459.23005,82877.61684,691
C,2503,27195.39557,48254.54212,755
C,2504,15004.004509999999,36194.7206,590
C,2505,37900.87497,34736.98759,515
C,2506,28140.8801,59807.53623,536
C,2507,21138.96326,53146.37442,570
C,2508,21701.76625,35439.76985,667
C,2509,27826.883530000003,23755.71966,622
C,2510,21307.50588,74470.02441,566
C,2511,31604.882339999996,56521.97905,460
C,2512,21228.32473,65875.50972,573
C,2513,24815.74653,59015.898239999995,617
C,2514,20752.60152,62831.048070000004,525
C,2515,17856.62075,58408.15308,615
C,2516,19497.841959999998,25902.59138,436
C,2517,33305.75468,61291.99947,659
C,2518,22112.092119999998,72614.73494,523
C,2519,23787.71507,91801.80435,636
C,2520,23307.53756,56142.10909,735
C,2521,23984.74468,77354.61702,544
C,2522,19721.46132,47896.96963,796
C,2523,19039.47841,47383.48194,512
C,2524,28984.791760000004,47344.62287,626
C,2525,13924.500030000001,60007.94612000001,762
C,2526,32135.81977,69676.61504,413
C,2527,22177.14395,62292.690129999995,626
C,2528,15889.539780000001,67744.91053,517
C,2529,25988.556930000002,57589.33935,586
C,2530,28897.7829,65125.23675,693
C,2531,19247.14213,69620.43701000001,428
C,2532,24736.55754,59314.95381,601
C,2533,16859.10438,57115.523779999996,800
C,2534,38881.49153,78395.14685,541
C,2535,23696.6521,62415.74942000001,489
C,2536,28782.86053,52422.90965,656
C,2537,8870.336798999999,60999.94945,574
C,2538,20563.39568,52962.6932,520
C,2539,23421.14599,72772.24281,743
C,2540,9780.158243,37642.50774,254
C,2541,38530.777519999996,43145.827430000005,679
C,2542,23142.05273,53345.8042,550
C,2543,24915.92302,59385.27658,494
C,2544,41848.75393,59383.87324,528
C,2545,14849.575980000001,36184.663360000006,761
C,2546,28284.607139999996,51119.29868,617
C,2547,21172.99557,66978.74421,533
C,2548,29532.316000000003,70723.02552000001,730
C,2549,26427.30051,65786.67626000001,373
C,2550,14439.483030000001,61775.70522999999,508
C,2551,20555.19354,63767.44138,562
C,2552,21148.939159999998,63048.97739,547
C,2553,42493.70452,73027.67242,600
C,2554,17400.19674,69715.19567,575
C,2555,7012.971845,48893.483680000005,622
C,2556,21332.22162,50561.42767,654
